Data,ABT,ADBE,AMZN,AAPL,BAC,CVX,CSCO,KO,CMCSA,COST,LLY,XOM,HD,JNJ,JPM,MCD,MSFT,NEE,NKE,NVDA,ORCL,PEP,PFE,PG,SCHW,TMO,UNH,WMT,DIS,WFC
2T2010,4.29862258,3.444078636,4.073566185,14.99420626,0.266722733,5.836526033,7.355092569,8.273470399,1.526460083,3.707268087,9.367639261,4.920156115,1.662119719,8.640303359,0.403223604,8.075214295,21.78532858,1.900056631,13.22324939,3.61800985,9.962973789,4.682361619,2.365612783,9.93664763,0.256394678,2.20667359,3.829604131,1.988289337,4.900080521,0.457555581
3T2010,5.551898242,6.365020186,5.197006073,18.63852201,-0.042484805,7.79688373,9.573523974,11.23148884,2.261317314,5.555322276,13.04126831,7.294145883,4.50687669,11.595265,0.585498192,11.88379293,5.909984706,3.212348769,3.978364529,-0.090237421,2.071871887,7.461545381,2.8163937,2.304550759,0.383743041,3.427125412,5.697919807,4.063997649,6.232118602,0.732971599
4T2010,7.780012958,9.515611312,6.128637549,6.921675774,-0.098811917,10.35671568,2.412047741,16.26280495,3.094470785,1.27481473,16.35248731,10.37916102,6.590642294,12.95720449,0.820266291,15.46917611,13.04790588,3.692870891,7.024336283,2.081301386,4.793063962,9.299663991,4.250464069,4.776835254,0.490450264,4.8507218,7.348207348,5.768633956,1.880197322,0.982570931
1T2011,1.401133662,2.822988237,1.190617225,12.63487313,0.090084466,3.203824665,4.20951196,2.515185779,0.673542549,2.725929383,3.331408758,3.415296699,8.319003115,3.214054554,0.252711244,3.768679746,17.32329259,0.503220234,10.62992126,5.631415945,7.888747672,1.565300677,1.145899588,6.801769471,0.256104887,1.076370217,2.060151527,9.405910452,3.320677736,0.302008732
2T2011,4.526464569,5.564062373,2.179365699,18.07733378,-0.299692348,6.93992078,6.160515524,5.889624173,1.554444315,3.862979165,6.873850265,6.686306728,1.897329252,5.576466811,0.488969914,7.977339872,21.29636444,1.554337665,14.22189625,2.854682457,11.62303665,4.028805497,2.476786507,8.526677942,0.492969294,3.221759755,3.952204492,1.907935399,5.635328036,0.611795824
3T2011,5.21528782,7.761059482,2.382701795,22.27530914,-0.024553664,10.7085287,7.451633274,8.513449048,2.277669024,5.762116513,10.56073748,10.04928425,5.144641294,8.454583665,0.666072583,12.78444737,5.341898245,2.219669524,4.357224887,5.895703171,2.491233296,6.712833983,4.385311933,2.213487341,0.681204206,3.856769724,5.477365675,3.866133763,7.290222395,0.90134067
4T2011,7.844546666,9.262930139,2.496241791,9.420180126,0.067917743,12.89324689,2.04337427,10.7960087,3.267688096,1.171261248,12.91659487,12.74905453,7.491746789,8.510788075,0.837499647,16.68116605,11.01360441,3.362593551,7.648472365,9.138555127,5.53010561,8.866386762,5.346219721,3.551458927,0.795924571,4.956081346,7.574128357,5.629643302,2.058827511,1.207808705
1T2012,1.990079403,2.027974616,0.639166134,16.35549313,0.029934232,3.024338033,4.435407074,2.463735295,0.916118494,2.689833158,3.136341359,2.839039032,9.583395034,3.365061879,0.231992863,3.8000012,14.80383018,0.778624149,11.31539813,10.46456932,8.780140127,1.5230337,0.971009732,5.376471899,0.17491613,1.033825827,1.909478608,8.47284986,3.651323223,0.318488768
2T2012,4.795903769,4.367844736,0.651698221,20.57140752,0.144202246,6.259031174,6.718300897,5.715862782,1.953224088,4.113378359,6.081552592,8.328049872,2.390300231,4.594384449,0.431588204,7.841319557,14.00004948,1.768504719,14.37439379,1.058781217,12.74273239,3.638624119,2.769057438,8.245364629,0.420333405,1.938826993,3.709249302,1.97564688,6.352684916,0.663820794
3T2012,7.761167495,6.338953021,-0.599982482,23.70331243,0.159544854,8.392252627,8.763173095,8.304290627,3.72905561,6.510685335,9.502345503,11.1515524,6.11437963,6.68090222,0.671697216,12.02885482,3.66438019,2.388434947,3.751488686,3.046276732,2.656809217,6.143183323,4.532784237,2.099523137,0.609393326,2.906302125,5.972105997,4.116814286,8.241875618,1.00435363
