Data,ABT,ADBE,AMZN,AAPL,BAC,CVX,CSCO,KO,CMCSA,COST,LLY,XOM,HD,JNJ,JPM,MCD,MSFT,NEE,NKE,NVDA,ORCL,PEP,PFE,PG,SCHW,TMO,UNH,WMT,DIS,WFC
12/31/2004,72652350.94,14971459.74,18072622.24,25892525.93,189800906.6,111248326.5,127217153.2,100745294.9,73617666.6,22868502.53,64220518.93,330693413,93855105.12,188213195.8,138971689.5,40306004.36,290719535.9,13872749.79,23947904.58,3915976.065,71685155.84,87929837.47,202508466.9,138943903.2,16109828.15,4828899.557,57538921.7,223685678.4,56803274.68,105149682.7
1/3/2005,72683498.78,14720901.36,18166474.19,25446241.71,187660143,107837360.8,127217153.2,100503351.4,72710718.19,22627582.55,63654699.38,323145397.2,94645648.82,186669978.2,139470434.4,40004275.06,290937140.4,13714999.46,23947904.58,3919300.324,70065447.51,87491872.76,199194828.9,139221387.4,15705735.47,4747324.904,56617305.43,225930158,56905438.85,104743634
1/4/2005,71951524.4,14331939.3,17195310.48,25707579.31,185075070,107095846.6,122212751.7,99100078.78,70852579.97,22221325.33,62805970.05,320951956.7,93437873.72,186076432.9,136834211.6,40331148.46,292025162.6,13547969.7,23607262.86,3734803.998,68236744.55,86868615.29,199194828.9,137480804.7,15342052.06,4688143.293,56035576.02,225379625.3,56292453.87,104828227.5
1/5/2005,71126106.48,14253192.38,17044331.25,25932731.71,182934306.4,107794988.6,122278599.1,98640386.03,71516200.76,22306355.91,63462320.73,319274619.8,92581451.38,185957723.9,137119208.7,40016847.12,291372349.3,13373516.39,23324715.09,3769708.708,68445739.18,86969684.07,197839249.8,138918677.4,15247763.77,4675347.269,56231664.59,225676066,55985961.38,104946658.3
1/6/2005,72730220.55,14016951.62,16750533.82,25952834.61,182651564,109595809,124122326,99462994.1,71405597.3,22627582.55,63971558.32,323338936,91197999.9,186491914.6,137902950.6,40331148.46,291045942.6,13590655.08,23295668.12,3733141.869,69072723.05,87592941.54,197989869.7,139599774.9,15503689.13,4678546.275,57473558.84,228894564.9,56067692.71,105318869.6
1/7/2005,73976134.39,14026496.71,17268759.84,27842506.53,180672367.5,108367013.9,123266309.9,99583965.88,72047097.39,22433901.78,63666015.77,321210008.5,90956444.88,185809337.6,136798587,40067135.33,290175524.8,13564672.67,23158355.18,3661670.319,69647458.26,88350957.38,198065179.6,141062873.4,15449810.11,4609767.646,57016018.85,228640472.9,55516006.23,105183520
1/10/2005,74692534.85,14036041.79,17072894.89,27725909.75,182934306.4,108854294.7,123266309.9,100140436,73507063.14,22476417.07,64435530.35,322435754.6,91790907.67,187263523.4,136335466.7,39815694.26,291589953.7,13611069.83,23388090.29,3669980.965,68915977.08,90557625.72,199119519,142172810.2,15544098.4,4622563.67,57257861.42,227497058.8,55740767.39,105115845.3
1/11/2005,73322029.63,13869002.87,16991284.49,25956855.18,182489997,108896666.9,122739530.8,99583965.88,73484942.45,22353595.12,64537377.87,321597086.2,91593271.75,186610623.6,135017355.4,39099087.19,290828338.2,13455175.39,23277183.69,3556956.188,68968225.74,90069126.62,196935530.3,142021455.2,15086126.7,4614566.155,57199034.85,226946526.1,55597737.56,104912820.9
1/12/2005,73088420.78,14074222.11,17260598.8,26318707.25,182005295.8,111205954.2,124649105.1,99583965.88,73440701.06,22452797.46,65386107.2,326371045,92669289.56,187916423.2,135337977,39400816.48,291372349.3,13520131.4,23393371.56,3527037.865,70431188.1,90304953.77,196031810.9,142551197.7,15126535.97,4622563.67,57578139.41,229021610.9,56639812.02,103508569.3
1/13/2005,71686767.71,13892865.57,17383014.39,28063638.35,179743356.9,110294951,123661394.3,98567802.96,73352218.29,22551999.81,63847078.02,326112993.1,91637190.84,183909992.8,134554235.1,38835074.07,285823436,13585087.42,23242855.45,3563604.705,70431188.1,89142662.81,190760114.1,140079065.8,14789792.07,4568180.568,57780764.26,227158269.4,56701110.52,102594959.9
1/14/2005,72029394.01,13895251.84,18178715.75,28224461.49,181318635.8,110803417.9,124319868.1,99124273.13,74259166.7,22802367.63,64786338.48,329467666.9,92010503.15,186076432.9,134696733.7,39363100.32,284191402.6,13592510.97,23488434.36,3575239.608,71214917.94,88991059.65,190157634.4,140961970.1,14978368.65,4676946.772,58538973.39,228640472.9,57824916.32,102679553.3
1/17/2005,72029394.01,13895251.84,18178715.75,28224461.49,181318635.8,110803417.9,124319868.1,99124273.13,74259166.7,22802367.63,64786338.48,329467666.9,92010503.15,186076432.9,134696733.7,39363100.32,284191402.6,13592510.97,23488434.36,3575239.608,71214917.94,88991059.65,190157634.4,140961970.1,14978368.65,4676946.772,58538973.39,228640472.9,57824916.32,102679553.3
1/18/2005,71702341.63,13931045.89,18190957.31,28405387.53,184711544.1,112477121.5,123398004.7,99801715.08,74237046.01,23213348.78,65114513.81,332241724,92581451.38,187055782.6,136798587,39727689.88,286367447.1,13750261.3,23422418.52,3631751.996,71998647.78,90102816.21,190534184.2,141239454.3,15342052.06,4697740.311,58042215.68,230757906.4,58723960.95,103982292.8
1/19/2005,71717915.55,13811732.38,17937965.09,28095802.98,181641769.9,111629676.7,119513008.8,99438799.75,73042528.58,22844882.92,64503428.7,329338640.9,91790907.67,186432560.1,134803607.6,39752833.99,282668171.5,13694584.71,23382809.02,3548645.543,70378939.44,91012435.22,187371166.1,142980036.9,15140005.72,4582576.095,57702328.84,227751150.8,58233572.97,103204032.9
1/20/2005,71250697.86,13857071.52,17285081.92,28328996.53,183015089.9,110083089.8,120632414.4,99995269.92,72423149.18,22575619.42,63858394.41,327209713.4,90363537.1,185453210.4,132701754.3,39539109.08,281362544.9,13752117.19,22920698.17,3556956.188,69386214.98,90203884.99,188124265.7,143030488.6,15059187.19,4769717.946,56623841.72,226014855.3,58274438.63,102425772.9
1/21/2005,71608898.09,13936522.36,16795419.54,28341058.27,182126471.1,110125462,118591145.4,98979107,72887683.73,21970957.5,62602275.01,325403350.6,89814548.42,183553865.7,131276769,39287668,279077698.2,13846767.39,22788666.5,3563604.705,69542960.95,90237574.58,184358768,140381775.8,14749382.8,4788911.982,58074897.11,224490303.2,57518423.83,101715187.8
1/24/2005,71531028.48,13526265.53,16477138.99,28449613.89,182651564,111375443.2,116879113.3,99100078.78,72998287.2,21928442.21,62059088.24,329854744.6,88694611.5,182485484.2,131383642.9,39903698.63,279295302.7,13854190.93,22791307.13,3420661.606,69177220.36,89799609.88,182701949,139271839.1,14884080.36,4763319.934,57682719.98,224744395.2,57109767.17,101427570
1/25/2005,71499880.63,13572663.62,16705648.1,29438619.14,184146059.4,112371190.9,115298776,99777520.72,73330097.59,22240221.01,62070404.64,331145003.7,89089883.36,189103513.7,131312393.6,40155139.71,283103380.4,13702008.26,22680400.53,3480498.252,71005923.31,89934368.25,185187177.5,140583582.5,15045717.43,4758521.425,57355905.7,225633717.3,58846557.95,102070480.4
1/26/2005,71468732.79,13677669.84,16868868.9,29520336.33,184873111.2,113430497,116484029,100842072.3,73263735.51,22372490.8,62805970.05,333531983.1,89441236.11,191863499,131205519.7,40217999.98,282994578.2,13946985.24,22484993.66,3525375.736,71162669.28,89968057.84,185187177.5,139852033.3,15220824.26,4760120.928,57388587.13,225633717.3,58397035.63,102984089.8
1/27/2005,70799054.09,13716741.92,17264679.32,29679684.86,183903708.8,114532175.4,119710551,101035627.2,72312545.71,22311079.83,62885184.79,333854547.9,89287519.28,190587376.8,130920522.7,40381436.68,284082600.4,13952552.9,22828276,3807937.677,72991372.24,90052281.82,185864967,139549323.3,15207354.5,4756921.922,57819981.98,224786743.9,57824916.32,102239667.3
1/28/2005,70503149.56,13548243.57,17227954.64,30227190.06,184590368.8,113811847.2,117866824.1,100382379.6,71361355.91,22339423.36,60633222.98,330757926,88738530.6,191774467.2,131811138.5,40230572.03,284844216,14023076.58,22838838.54,3802951.289,71476161.22,89648006.71,183379738.6,136597900.5,14951429.14,4750871.97,57617357.12,222034080.3,57681886.49,102391935.5
1/31/2005,70183464.48,13895008.28,17636006.62,31420261.09,187296617.1,115252503.5,118788687.6,100382379.6,71206511.06,22329975.51,61380104.78,329484481.6,90605092.12,192011885.3,132659662.7,41203879.77,285932238.2,14279775.64,22875807.4,3809599.806,71946399.12,90456556.94,181948849.4,134277123.6,15140005.72,4815203.344,58107578.54,221907034.3,58499199.79,103711593.7
2/1/2005,71009702.52,14139208.78,17334048.15,31677670.25,188548761.8,116841462.7,119381314,100213019.1,69901390.17,22183533.96,61968557.12,340148029.7,90341577.55,194148648.2,133263791.9,40682311.67,287129062.6,14475414.53,22991995.28,3881071.355,71319415.25,90759763.27,179689550.8,133368993.5,15032247.67,4810378.491,59271037.37,222796356.3,58846557.95,104557528.4
2/2/2005,71150007.09,15211248.96,17089216.96,32535700.79,188750720.7,117646535.3,119513008.8,101422736.9,70697735.12,22282736.3,62398579.97,344362366.1,90692930.31,195869929.4,133334865.9,40415167.03,287890678.2,14570439.13,22894291.84,4097148.133,70849177.35,91197727.98,181271059.8,134705962.8,14937959.38,4823244.766,58826569.95,224702046.5,58907856.44,102831821.6
2/3/2005,71181185.88,15487195.52,14587858.32,31792074.33,187417792.4,119150750,115364623.4,100987238.5,71029545.51,21904822.6,62093037.42,348129727.4,91285838.09,194831225.2,132872884.8,40784081.06,284844216,14674779.87,22867885.5,4053932.777,69699706.92,91517779.11,180066100.6,134302349.4,14412638.9,4310202.058,59192601.94,226226598.7,58846557.95,103288626.3
2/4/2005,70962934.33,15626389.8,14575616.76,32212917.88,189396988.9,120210056.1,117866824.1,102753426.4,71073786.9,21815068.1,62274099.67,353046453.2,93152399.6,196582183.7,133938995.1,41432860.88,286367447.1,14849923.25,22984073.38,4286630.846,71371663.91,93168569.17,182476019.1,132738347.6,13981606.71,4454947.65,59983492.49,226395993.4,60008655.89,103170195.5
2/7/2005,71072060.1,15511615.57,14563375.2,32253776.47,188387194.8,119193122.2,119578856.2,102801815.1,70343804.03,21777276.73,63077563.43,353748842.6,93371995.08,197205406.2,134934031.5,41700005.52,284626611.5,14760488.33,22762260.17,4235104.845,70796928.69,92141036.58,187597096,132511315.1,14089364.76,4559486.132,58127187.4,226607736.7,61175661.48,103914618
2/8/2005,70588788.8,15555571.66,14812286.91,33054604.97,189396988.9,119913450.4,120105635.3,103188924.8,70034114.32,21673350.47,62692806.14,356175278.7,92339896.35,196849279,134187754.2,41242043.29,285497029.3,14894640.71,22168117.65,4276658.071,70378939.44,93488620.3,192416933.1,131123894.1,14143243.78,4562702.701,58087969.68,225294927.9,61093766.35,103948455.4
2/9/2005,70401716.04,15284509.11,14644985.6,32172059.28,187579359.5,118981261,116088944.7,103455062.7,69503217.69,21498565.38,61844076.82,354642792.8,91922664.96,196433797.4,133263791.9,40669590.5,283647391.5,14792163.2,21985913.94,4127066.456,68811479.77,92629535.68,188651435.4,129938279.8,14143243.78,4429215.1,56983337.43,222415218.3,60090551.02,103051764.6
2/10/2005,70121106.9,15306487.15,14600099.88,32016796.61,189558556,121608340.1,115759707.7,102826009.5,70100476.4,21663902.62,62013822.68,359751079.3,93042601.87,196255733.8,133086106.9,40834965.75,283538589.3,14738129.6,22170758.28,4223469.942,68654733.8,92915897.22,188651435.4,130215764,14008546.22,4459772.503,57538921.7,221314152.9,60090551.02,102239667.3
2/11/2005,72023013.31,15555571.66,14600099.88,33181266.62,189114246.5,123218485.4,114411956.3,103455062.7,69746545.31,21937890.05,62805970.05,358282446.9,94008821.95,197650565.1,133192717.9,41025783.34,282559369.3,14672916.64,22352961.99,4346467.492,69751955.57,92814828.44,189404534.9,131552733.3,14506927.19,4475855.346,57355905.7,220636574.1,60070077.24,102019724.3
2/14/2005,72475105.82,15499405.54,14702112.88,34578630.64,189558556,123112554.8,116157223.4,103697006.3,69259890.07,21970957.5,62692806.14,362879904.8,93591590.55,195869929.4,133263791.9,41483745.58,282994578.2,14920725.9,22500837.46,4255050.394,69542960.95,92309484.55,191889763.4,132940154.3,14776322.31,4434039.953,58140259.97,220848317.5,60172446.15,103728512.4
2/15/2005,73067502.9,15851054.26,14746998.59,36123085.61,190083648.9,123239671.5,115834025.8,103188924.8,71582562.84,22202429.64,63171840.08,363454587,93833145.57,195602834,133441477,42183410.1,282124160.4,14870418.76,22521962.52,4293279.362,69438463.64,92039967.8,189931704.6,134907769.5,14448748.2,4403482.55,57861416.8,223177494.4,60561448.01,103711593.7
2/16/2005,73005145.31,15775352.11,14551133.64,36825853.48,188912287.7,126057425.7,114476595.8,104761557.9,72865563.04,22174086.11,62786715,373415745.8,93042601.87,195098320.6,132659662.7,41471024.4,280600929.3,14902093.63,22558931.39,4278320.2,69647458.26,91871519.84,187898335.8,134478930.3,14369576.98,4422781.963,57649728.69,222754007.7,60049603.46,102797984.2
2/17/2005,72584231.59,15401725.35,14563375.2,35877934.03,187256225.3,124171860.9,112795968.2,104035727.2,72201942.25,21777276.73,62446898.75,371180870.4,91812867.22,193940907.4,130705127.1,41076668.04,279077698.2,14838743.89,22498196.82,4240091.232,67714258,90507091.33,188726745.3,134529382,14343186.57,4429215.1,57104471.44,223177494.4,60090551.02,102188911.2
2/18/2005,72334801.25,15343117.23,14408315.45,35469348.06,184751935.9,126544706.5,111826375.4,103938949.8,72489511.26,21635559.1,61846556.72,379354128.9,92274017.71,194178325.5,129745627.8,41127552.73,277228060.5,14644968.23,22580056.46,4698838.853,67609760.68,90956924.3,201830677.3,134958221.2,14158453.72,4411523.972,57123715.81,223262191.7,59496811.34,101190708.3
2/21/2005,72334801.25,15343117.23,14408315.45,35469348.06,184751935.9,126544706.5,111826375.4,103938949.8,72489511.26,21635559.1,61846556.72,379354128.9,92274017.71,194178325.5,129745627.8,41127552.73,277228060.5,14644968.23,22580056.46,4698838.853,67609760.68,90956924.3,201830677.3,134958221.2,14158453.72,4411523.972,57123715.81,223262191.7,59496811.34,101190708.3
2/22/2005,70838219.15,15020772.57,14167564.78,34848297.38,182570780.5,125718447.8,111891014.9,103527645.8,71560442.15,21446602.25,61801247.89,371947113.4,88453056.48,193109944,127684481.2,40644148.15,274508004.9,14430697.06,22154914.48,4758675.499,66146798.32,89245188.82,198331452.4,131804991.7,14013306.48,4364883.726,55744535.7,220213087.4,58206963.05,99532676.27
2/23/2005,71305901.06,15079380.69,13930894.63,36049540.13,184711544.1,127455709.8,111697096.3,103019564.3,72622235.42,21564700.28,62107082.51,379417982.5,87289200.48,194118970.9,129639016.8,41267485.63,274181598.3,14337535.69,22418977.82,4603931.283,67662009.34,89664731.83,196242967.7,134932995.3,13920940.05,4385791.422,56674680.43,218519140.6,58657386.26,100649310.1
2/24/2005,72272443.66,14991468.51,14155323.22,36335550.31,186609957.1,129574322,111050701.1,103213119.2,72754959.57,21985129.27,62435571.54,390336944.9,87003726.36,195543479.5,130349757,41534630.27,276031236,14585344.95,22841479.17,4725432.918,67975501.27,90033929.68,196914266.4,135790673.7,14000111.27,4395441.129,57284085.6,217926259.2,57633697.15,100987683.9
2/25/2005,72132139.09,15001236.53,14277738.82,36360065.47,188993071.2,130349030.8,111179980.1,104084115.9,72157700.86,21999301.03,63239803.33,403937757.8,89111842.9,196522829.2,131380330.3,41954428.98,274725609.4,14849923.25,23039526.68,4793580.209,68602485.14,90570944.73,200345348.3,136698803.8,14145258.52,4414740.541,58624776.96,218053305.2,57101378.81,101342976.5
2/28/2005,71695635.98,15079380.69,14355268.69,36658333.23,189102231.5,130643652.5,112602049.6,103151828,71803769.77,22008748.87,63432365.86,404257025.7,87882108.26,194682838.9,129887775.9,42081640.71,273746389.4,14784710.29,22826889.16,4818512.145,67662009.34,90386345.81,196093790.3,133923961.9,13854964.03,4416348.825,58477236.76,218561489.3,57203747.72,100694703.1
3/1/2005,71648867.79,15223458.98,14530071.24,36364151.33,190845296,128244590.5,113119165.8,104284570.1,72732838.88,22065435.93,63987399.07,396530742.4,87947986.9,198194869.8,131806774.5,42399670.04,275052016,14995255,23050038.74,4806877.242,68706982.46,90721980.21,198480629.9,134983447,14092477.7,4393832.844,58259133.86,220382482.1,58309331.96,101491714
3/2/2005,71804761.75,15225900.99,14575233.94,36054443.17,188777940.4,129570387.9,114670514.4,103730249.5,72710718.19,21267093.24,63828818.15,400234250.1,87794270.07,199116706.4,131451404.4,42336064.18,274834411.6,14775394.15,22921399.57,4665596.271,68184495.9,90638071.61,198480629.9,135185253.7,14422357.8,4376141.716,58663265.71,220001344.1,58739281.39,100898195.2
3/3/2005,71726814.77,15225900.99,14636819.43,34149615.37,187805067.2,128770700.6,115058351.5,104067662,71936493.93,21163166.98,63602273.99,402596832.6,87223321.84,198492236.5,131522478.4,42501439.43,273855191.6,14887187.8,22905647.83,4602435.367,68393490.52,90671635.05,198331452.4,134907769.5,14264015.35,4356842.304,58785146.74,223855073.1,58493596,100745576.1
3/4/2005,72350390.64,15572665.69,14718933.42,34983130.75,189629204.5,129865009.6,116609700.1,105176303.2,72533752.64,21144271.29,64293233.69,405917218.9,88035825.09,201436166.3,133299328.9,43201103.95,273855191.6,15080963.47,22997532.95,4684867.595,69386214.98,90554163.01,200270759.5,135841125.4,14422357.8,4417957.11,59843587.29,224871441.2,59128283.25,102593963.2
3/7/2005,72724536.17,15890126.34,14911901.31,34934100.44,188372576.6,129212633.1,117902490.6,105369110.3,73949477,21040345.03,64927557.35,402277564.7,87574674.59,203517732.8,132695199.7,43519133.28,277119258.2,15241201.03,22887270.81,4732446.954,71058171.97,90973706.02,202732187.9,135462737.9,14633481.06,4464597.356,58502895.93,223516283.7,59292073.51,102983989.9
3/8/2005,72490695.21,15860822.28,14710722.03,33119978.73,187521312.5,129423077.1,117126816.3,104646083.5,74436132.25,21758381.05,64270579.27,402916100.5,87772310.52,202774316.2,131273719.3,42590487.64,276357642.7,15189030.66,22708751.15,4492850.896,71162669.28,90352782.37,199599460.9,134579833.6,14461943.41,4453339.365,57957638.67,221991731.6,58411700.87,103085735.9
3/9/2005,71555331.4,15753374.06,14533766.37,32155715.84,185251275,125761351,119777036.7,104139964.7,74480373.63,21545804.59,62979277.54,388165923.2,86718252.25,201495639.6,129603479.8,41381976.19,275378422.7,14866692.3,22648369.5,4375601.762,69751955.57,88892772.69,199450283.4,133696929.4,14488333.82,4453339.365,57893490.76,222118777.6,57285642.85,101305179.5
3/10/2005,72163317.88,15948734.46,14332997.65,32547958.37,185899857.2,123088711.9,120940548.2,103802552.2,74391890.86,21139547.37,62933968.7,385484072.7,87596634.14,202209319.6,129212572.7,41661842,276684049.4,14967306.59,22758631.64,4373902.499,69281717.67,89194843.66,199524872.2,134378026.9,14527919.43,4443689.659,58644021.33,220848317.5,57326590.41,102102190.5
3/11/2005,71711225.37,15731396.02,14267306.46,32907514.02,185535029.7,122688868.2,119259920.5,102380599.4,73595545.91,21229301.87,62129736.92,389826116.3,86564535.42,201019853,128324147.4,41458303.23,272984773.8,14870418.76,22735004.04,4275345.255,68393490.52,88439666.25,196615911.4,132460863.4,14382772.19,4427606.816,57912735.13,218519140.6,56487165.34,101406925.6
3/14/2005,71898298.13,15956060.47,14205720.96,32948372.62,185656638.9,124035710,119841676.3,102043186.9,75188235.81,21569424.2,60827107.98,391294748.7,86674333.15,201674059.6,129532405.8,41928986.64,273202378.3,15172261.61,22514479.75,4395992.915,68706982.46,88490011.41,197883920,134327575.3,14303600.96,4437256.522,58034616.17,217248680.5,57367537.98,101915656
3/15/2005,71181185.88,15760700.08,14033281.57,33471362.66,184602692.9,122415291,117967130.1,101802177.9,75011270.27,21408810.88,59694387.16,385356365.6,87311160.03,200008806.4,128821665.5,41254764.46,271026333.8,15203936.48,22879394.94,4307631.249,68706982.46,88120813.56,196093790.3,133495122.7,14066087.29,4414740.541,57784439.31,216105266.4,58555017.35,101712163.9
3/16/2005,70807040.36,15431029.41,13906004.88,33651140.49,181603000.5,123341244.7,116803618.7,101079151.1,74347649.48,21092308.16,59037409.09,384973244.1,85378719.86,199384336.4,128821665.5,41114831.56,267979871.6,14980349.18,22692999.41,4234562.947,68027749.93,87516671.63,194303660.6,133217638.5,14171648.92,4342367.745,57566336.41,217375726.5,58657386.26,100949068.3
3/17/2005,69419584.04,15601969.75,13947061.88,34525514.47,181521927.7,125108974.5,116545060.6,101223756.5,74082201.16,20856112.1,59162008.38,392635673.9,85444598.51,199205916.4,128466295.4,40453330.55,267000651.6,15092142.83,22795385.69,4192081.377,68759231.11,87768397.43,194005305.6,133066283.5,14171648.92,4278036.371,58438748.01,221610593.6,58084120.36,101067772
3/18/2005,69326047.66,16559235.7,14025070.18,35105706.54,182170509.8,127066104,115058351.5,99922308.18,74834304.72,20873826.3,59490497.41,400042689.4,85378719.86,199979069.7,127968777.3,40580542.29,264498200.5,15039972.46,22419969.34,4107118.236,65519814.45,88305412.48,192662708.3,134705962.8,13802183.22,4239437.547,58534969.88,217883910.6,57510854.45,100694703.1
3/21/2005,68390683.85,16288173.15,13823890.89,35710413.78,179576181.3,126308505.5,115963304.9,100259720.7,75166115.12,20649325.19,58878828.17,396850010.3,83424320.16,198789603.1,127186963,40300676.48,263301376.1,14924452.36,22026175.97,4248157.05,65038469.97,88204722.16,191767643.5,133041057.6,13696621.59,4179931.026,58778731.95,216602717.2,57695118.49,100372507.2
3/22/2005,68219200.48,16205144.98,13610394.51,34999474.19,176981852.7,124519731.2,115834025.8,99777702.82,74590977.1,20744857.58,58720247.26,388868312.6,83051007.85,198611183.1,124592761.2,40008089.49,261016529.5,14682232.78,21669136.64,4171690.223,64215849,87432763.02,189604570.1,131300475,13432717.51,4073784.259,59048153.18,215459806.6,56876167.2,98998935.08
3/23/2005,69528709.82,16183166.94,13622711.6,34770666.05,178279017,122941401,114735153.9,99247483.14,74214925.32,20883379.54,59785004.83,383696172.4,82787493.28,202804052.8,124130780.1,40008089.49,263083771.7,14630062.41,21380354.84,4261751.153,64318676.62,87281727.54,194229071.8,133268090.2,13366741.49,4157415.045,59259841.29,214401556.1,56876167.2,99609411.56
3/24/2005,70058749.31,16249101.07,13499540.61,34729807.45,177346680.1,122499468.6,115575467.7,99295684.93,73307976.9,20826060.1,59920931.33,376736132,83512158.34,202476949.5,124130780.1,40173464.75,264171793.9,14715770.87,21952667.87,4270247.467,63753124.71,87130692.06,195198725.4,132687895.9,13208399.04,4165456.467,59561336.48,214443886.1,56814745.86,99015892.76
3/25/2005,70058749.31,16249101.07,13499540.61,34729807.45,177346680.1,122499468.6,115575467.7,99295684.93,73307976.9,20826060.1,59920931.33,376736132,83512158.34,202476949.5,124130780.1,40173464.75,264171793.9,14715770.87,21952667.87,4270247.467,63753124.71,87130692.06,195198725.4,132687895.9,13208399.04,4165456.467,59561336.48,214443886.1,56814745.86,99015892.76
3/28/2005,70432894.83,16388295.35,13708931.3,34754322.61,179535644.9,122667823.8,115640107.2,99102877.77,74919954.18,21232072.74,59751023.2,376033742.6,84741892.99,203250102.8,123846484,40109858.88,263301376.1,14708317.96,21847656.31,4222668.108,63907366.14,87852306.03,195646257.8,132460863.4,13498693.53,4171889.604,59734535.84,215840776.8,57674644.71,99829861.4
3/29/2005,71321490.45,16170956.91,13725354.1,34116928.5,177914189.5,121826047.7,114735153.9,99753601.92,75870671.77,21227296.13,58595647.97,372074820.6,82765533.74,201971426.2,122886984.7,39461079.05,260254913.9,14488457.12,21440736.49,4129208.653,63136158.99,87751615.71,191245522.3,130821184.1,13366741.49,4062526.268,59721706.26,214909516.4,57121852.59,99931607.47
3/30/2005,72880430.13,16539699.66,14090761.37,34974959.03,178441162.5,122604690.6,116545060.6,101103252,75870955.1,21490010.19,59773677.62,378268618,83775672.91,202358002.9,124201854.1,40262512.96,262866167.2,14812658.7,21619256.15,4129208.653,64164435.19,89547259.79,196093790.3,134605059.5,13815378.42,4003019.747,61395966.77,215205826.5,58043172.79,101237348.8
3/31/2005,72292564.12,16402947.38,14070232.87,34051554.74,178765453.6,122347218.3,115640107.2,100428427,74497528.83,21103104.02,59014754.67,379397779,83973308.84,199711439.7,122958058.7,39469250.63,261141217.7,14961716.91,21871283.91,4037448.46,64164435.19,88993463.02,195944612.8,132207406.4,13868159.24,4067351.121,61184278.66,212115735,58821176.52,101406925.6
4/1/2005,71625772.99,16322657.97,13963484.68,33414160.63,178400626.1,124445438.5,114411956.3,99729501.03,73638151.5,20916815.87,57983978.73,385445226.8,81166323.97,198789603.1,121714263.3,39291803.77,260601000,14954264,21789899.95,3998365.416,64421504.24,88540356.57,195049547.9,131234559.4,13788988.01,4020710.875,61472944.26,207374772.6,58514069.79,100779491.5
4/4/2005,71610266.22,16278648.41,14369948.95,33577595.02,179008671.9,119556585.5,114218037.7,99946409.08,73307142.28,21571212.71,58142559.64,386081800.3,81835514.41,202149846.2,120008486.8,39279129,261789478.9,15062331.19,21553623.92,3974575.736,65244125.21,88506793.13,193408595.7,134452437.8,13815378.42,4019102.591,61902735.27,209152633.5,58206963.05,101474756.3
4/5/2005,73191956.81,16344662.76,14484908.54,34231332.57,179616717.6,116891845.9,115187630.6,100886344,73373023.01,22144407.03,60272074.78,382326016.9,82526291.63,205212722.7,122886984.7,39557974.06,264382523.7,15036246.01,21813527.55,3904905.96,64010193.76,88943117.86,200643703.2,134701885.8,14079282.5,4019102.591,62820050.42,210253214.1,58432174.66,101203433.5
4/6/2005,73827734.4,16650284.72,14296046.36,34590888.22,180792272.8,120081140.6,114864433,100524830.5,72777546.41,22106194.07,60668527.07,387673233.9,81576472.95,204617989.4,123242354.8,39912867.77,266543394.3,15021340.19,21708515.98,3964380.159,63650297.09,88775300.65,200345348.3,134602106.6,14118868.11,4015886.022,62890613.12,209533603.7,58166015.49,101305179.5
4/7/2005,74975235.42,16721189.02,14328891.95,35596009.71,181724609.6,121612841.3,117320734.8,101512967.2,73394888.81,22402344.47,61166924.23,387354947.2,80734588.21,205896666,123668798.9,39887518.22,271189266.2,15080963.47,21674387.22,4037448.46,64010193.76,89647950.11,200643703.2,137370978.7,14132063.31,4009452.885,63557751.41,206993802.5,58759755.17,101542587.1
4/8/2005,74215403.66,16444906.76,14205720.96,35743100.66,181116563.9,118948101.7,115704746.8,101464765.4,72932307.01,22058427.88,61518067.68,382007730.2,80907282.51,204112466.1,122602688.6,39469250.63,269460569.7,15028793.1,21608754.99,3984771.313,63547469.47,88885508.28,198406041.1,135949125.5,13973720.87,3986936.904,63121545.61,205596911.8,58145541.7,100999941.3
4/11/2005,74044829.19,16332437.88,14205720.96,34255847.73,182332655.4,119325781.3,116286502.5,100910444.9,73042202.68,22115747.31,61586030.93,383790135.8,81468539.01,204855882.7,123029132.7,39038308.26,269784700.3,15252380.4,21590377.97,3906605.223,63753124.71,88918999.43,197361798.8,138044488.1,14000111.27,3964420.923,62358185.45,205342931.6,57592749.58,101746079.2
4/12/2005,74277430.74,16356887.63,14218038.06,34860554.96,184521620.1,116954792.5,117902490.6,102019086,73946822.71,22158736.89,60963034.48,384681338.7,83217068.86,204112466.1,124521687.2,39165056.02,273566223.9,15390259.23,21621881.44,3954184.582,64215849,89823260.44,200494525.8,138493494.4,14118868.11,3996586.61,62351770.66,205850891.9,57613223.36,102814413.1
4/13/2005,74494525.53,15909457.08,14082549.97,33536736.42,182859628.4,113870408.8,116351142,101464765.4,73813644.58,21857809.87,64701013.18,376533198.5,81813927.62,203963782.8,122851447.6,39570648.83,270541005,15282192.04,20936680.97,3789356.089,63033331.37,89806514.86,203478075.3,137720205.8,13749402.4,4004628.032,61556336.55,205596911.8,56712376.94,102119148.2
4/14/2005,74882194.79,15520705.93,13947061.88,30447826.48,181116563.9,112821298.8,115122991.1,101392462.7,72887725.41,21695404.82,62480880.38,373986904.6,80194918.5,205926402.6,121501041.2,38987609.16,268380134.4,15084689.92,20479880.66,3758769.358,62159296.59,92335096.58,204746083.8,137196365.1,13485498.32,4022319.159,60241304.35,203014780.5,56569060.47,101491714
