Data,ABT,ADBE,AMZN,AAPL,BAC,CVX,CSCO,KO,CMCSA,COST,LLY,XOM,HD,JNJ,JPM,MCD,MSFT,NEE,NKE,NVDA,ORCL,PEP,PFE,PG,SCHW,TMO,UNH,WMT,DIS,WFC
9/17/2020,97.1189501,474.3,150.0835698,107.1943779,22.44293921,63.48341049,34.51564497,43.45532823,39.44087246,312.2973414,144.1625832,30.43036725,248.1075639,127.6070147,85.76681304,198.575151,194.5552705,61.62324896,108.8307402,12.4251334,55.90476047,114.4676472,29.05994623,120.6818112,33.51228012,427.4132778,281.9926144,42.50263811,128.0847375,22.52247086
9/18/2020,97.30105952,467.55,147.398883,103.7941575,22.31899399,63.01608751,34.03685475,43.36936318,39.16397296,309.606394,145.7699577,29.93929518,243.8802704,129.3498299,85.58407125,196.5142803,192.1390304,61.05005045,107.2407415,12.15172763,55.50530804,112.9809428,28.90998996,120.5501775,33.718164,423.5827197,284.8034793,42.06731955,126.5208092,22.5404099
9/21/2020,96.47246168,475.64,147.6762308,106.9417901,21.66385493,61.47714457,33.37851819,42.20023863,38.66209261,312.9332159,142.9428696,29.32746769,241.3633913,125.8121753,82.93866631,193.0705743,194.2005051,60.89131856,106.034213,12.47871794,56.49929431,112.7832885,28.42855142,119.9709891,32.97885372,420.0483388,276.6390265,42.620796,123.3536087,21.56273196
9/22/2020,95.42533256,486.78,156.0824631,108.6224705,21.19463372,60.85673302,33.6179133,42.69023936,39.96871213,317.4304156,141.6947906,28.60293514,242.2141673,125.040481,82.03365935,193.0705743,198.8795732,61.30137595,109.3077399,12.59884701,56.31350248,113.5653122,28.61007743,121.0679369,32.72617805,424.7575558,272.0806175,43.00636387,125.1240935,21.21292058
9/23/2020,93.54050013,470.39,149.6411103,104.0661751,20.59261405,57.97222217,32.72873147,41.44374627,39.25050405,317.5962959,141.6475149,27.68519391,236.223286,125.2399076,80.70225489,191.7858757,192.3307955,60.25418637,118.8851443,12.08642926,54.77143033,112.5770404,28.41276655,119.6199658,32.54836925,415.3983572,270.1204092,42.28497883,121.2585351,20.47741974
9/24/2020,91.89240994,467.67,150.6352724,105.1348158,20.66343989,57.85136278,32.36108898,41.86497497,39.54470977,319.7803867,140.7020005,27.62884137,235.4699947,125.4393343,80.63263897,192.8118503,194.8237416,61.18673625,116.6778519,12.30998895,55.08727643,113.0754731,28.2233481,120.1552763,32.15531821,412.8117432,270.601215,42.50574753,120.481489,20.91692634
9/25/2020,94.19609402,479.78,154.3934349,109.0790715,20.79623835,57.87553466,32.8740785,41.88216798,39.93409969,315.7071034,142.0729964,27.88645295,237.9957361,126.2977357,81.33750015,194.649683,199.2631034,62.13030918,116.1914993,12.83412052,55.551756,114.7684256,28.45222872,120.7695671,32.69810298,416.9088608,279.6995405,42.68298437,121.966729,21.20395106
9/28/2020,95.09753561,488.51,158.3301774,111.6826689,21.32743218,59.56756616,33.45546662,42.3635722,40.46193936,322.1948669,140.0306852,28.42582718,241.3456668,127.5549904,83.67833545,196.5053588,200.8164006,62.64177862,116.2756757,12.99487414,55.34738499,118.5668265,28.72057152,121.1118148,33.87725609,422.9311299,280.3745179,42.67676553,123.9240982,21.36540246
9/29/2020,95.78044591,489.33,156.8750991,110.8374713,21.0441288,57.93193571,33.39561784,42.05409806,39.97736524,324.5171913,138.2909387,27.59663993,241.1506972,127.5116368,82.97347427,195.0957589,198.7261612,62.41690844,118.1743213,13.18503696,55.24519948,117.8707394,28.54693795,120.4536461,33.48420505,428.8053105,281.2251744,42.64256193,123.3437727,20.86310921
9/30/2020,99.09483724,490.43,157.0671475,112.5084367,21.32743218,58.01250864,33.67776208,42.44094074,40.02928389,327.1528452,139.9550441,27.63689174,246.1135575,129.0897082,83.77405734,195.8184019,201.6697553,61.19114547,117.4167337,13.48884884,55.45886008,119.1082275,28.96523701,121.9718219,33.90533116,435.8938175,288.2708289,43.50387079,122.0454172,21.08734727
10/1/2020,98.92183329,499.51,160.6851396,113.4604984,21.33628541,56.73945637,33.4793023,42.27760716,40.18503986,330.3414335,136.4282753,26.67084833,246.0337973,127.7370756,84.38319664,195.9076171,203.7120535,62.33754249,118.4455564,13.57259026,55.4402809,120.9988343,28.70478665,122.1912114,35.30908487,432.6161235,289.4728435,44.48955637,121.2880431,21.13219488
10/2/2020,96.97326257,478.99,155.8834311,109.7979753,21.43367094,57.35986792,33.02198193,42.43234424,39.06878875,327.1620608,137.2981486,26.55009291,247.5315176,126.8006376,85.18377972,198.6554447,197.7002179,61.98700955,118.4455564,13.02204026,54.65066564,118.6441695,28.71267908,121.2083462,35.25293472,429.5161357,288.4650005,43.68732646,120.5405051,21.51788434
10/5/2020,98.84898953,486.47,159.5847273,113.1787659,21.79665339,58.57651914,33.28084252,42.44953725,39.63989397,330.4520204,138.640779,27.1619204,250.0040855,128.5261113,86.98424109,201.6887608,201.7176965,63.47291646,119.633379,13.60050407,55.3288058,118.5324518,29.00469918,122.3228452,34.56977458,444.9272213,294.1699465,44.09155084,121.3470593,21.93048238
10/6/2020,96.7456258,478.98,154.6343683,109.9339841,21.57532263,58.25422742,33.28084252,42.07129107,38.7093392,330.2400622,136.276993,26.88015774,245.0146384,126.817979,86.08840177,199.9223002,197.4317468,63.99540895,119.3902027,13.69421471,55.28235785,116.616064,28.54693795,122.515908,34.39196578,440.2081317,290.7488282,43.7277489,118.9470688,21.68830527
10/7/2020,98.10234093,493.15,159.409639,111.7992479,22.02683738,59.44670677,33.99702347,42.60427432,39.10069401,334.5437349,140.8438276,26.96871171,250.6155807,128.222636,87.59025004,202.0545431,201.1903425,65.50336195,121.6442598,13.92101439,56.51354922,117.7418344,28.783711,123.4724465,35.35587666,446.595686,298.8115719,43.80859378,120.8946021,22.25338518
10/8/2020,98.83077859,490.84,159.1532419,111.6923838,22.34555368,60.60695694,34.33354223,43.37795969,39.39638431,336.4513585,145.1364631,28.38557537,252.1487501,129.0983789,89.39071141,201.4478798,201.9094616,66.36756893,121.3169071,13.79614995,56.79336544,118.4637025,29.11519328,124.3061268,35.31844323,447.7606496,298.1088557,43.95473643,121.0716505,22.69289178
10/9/2020,99.84148583,502.16,163.9469692,113.6353669,22.45179245,59.62396721,34.38531435,43.67883733,39.0050295,340.4785639,148.3323018,27.96695657,253.3894651,130.9018891,88.88131258,200.5824926,206.9241187,66.77983094,122.5047298,13.7203839,57.03587283,118.9707289,29.03626892,125.4206258,35.77700277,458.7784404,303.1295781,44.39627383,122.9306596,22.69289178
10/12/2020,101.1162517,510.89,171.7426372,120.8535492,22.73509582,60.03488915,34.82537734,43.91953945,39.99646169,346.9478963,146.0725224,27.87840259,254.2668279,131.6562419,89.97037214,201.7244469,212.2839529,67.3883032,121.0830838,14.18220787,57.32501625,122.1417921,29.05994623,126.7983923,36.00160336,460.7727,305.0990327,44.85335831,122.9208235,23.03373364
10/13/2020,98.67598559,514.31,171.7775551,117.647627,22.08881,59.14052964,34.3507996,43.17164359,39.90949395,350.818437,141.9028038,27.54833776,257.3243043,128.6388307,88.51243757,202.8307152,213.6838381,66.46236715,120.8399075,14.20438938,56.86798309,123.3534991,29.12308571,126.552676,35.19678457,461.5723784,306.4397412,45.46902312,126.8453981,22.19059853
10/14/2020,98.43845428,506.31,167.7909299,117.7350613,20.91133035,58.77795146,34.41982909,43.08567855,39.37899076,348.6619929,140.3710704,27.49198523,254.4263484,128.4133919,88.02060422,203.0715961,211.7661872,66.27938454,119.3995557,14.05186036,56.85865589,122.4769451,29.09151597,126.4034911,34.73822503,461.0590046,297.5910649,44.75696634,124.5142598,20.85413968
10/15/2020,98.04561405,501.15,166.5408695,117.2687453,21.38055156,59.22915986,34.48885858,42.973924,39.23114561,347.040052,138.7826062,27.73349608,254.8251497,127.6243562,89.33801498,204.8737428,210.6155966,65.79877964,120.6528488,13.92699592,56.44825876,121.5402353,28.84685048,126.2192038,36.52567141,458.6402244,300.1060492,44.94042202,125.2716339,20.58505401
10/16/2020,100.1925316,502.82,163.2516044,115.6269246,21.46023063,58.7296077,34.65280362,43.00831001,39.62250042,351.6109762,138.1585667,27.45173342,254.9314967,128.4133919,89.15357747,204.6328618,210.6155966,67.37287093,119.7175554,13.76898383,56.233733,121.7980454,29.9517914,126.7106365,36.76898872,462.6188711,305.0343088,44.99639155,124.7306524,20.50432831
10/19/2020,98.70339304,495.2,159.9842877,112.6735903,20.99986265,57.43238355,33.91073661,42.65585334,38.55279727,346.1000635,135.0194588,26.90430882,251.4486323,125.135859,87.65172921,201.6263102,205.3995862,66.03908209,119.1844382,13.45619965,55.6088101,120.0363436,29.83340487,124.534292,36.3946544,455.4118932,299.7824299,44.44913394,122.1929576,20.21730359
10/20/2020,98.99573927,494.58,160.4731381,114.1599724,21.37169833,57.75467527,33.82444975,43.1974331,38.50061663,348.6343461,135.7664152,27.12971895,253.4958121,125.3352856,88.15234529,202.9199303,205.8118812,66.35654588,120.1758492,13.60349483,55.7300638,120.0621246,29.58873939,125.0345002,36.61925499,459.3313044,299.0334823,44.74452867,122.9011515,20.4594807
10/21/2020,96.77573515,495.96,158.8734,113.5382178,21.29201926,57.10203454,33.70364814,42.973924,38.71803597,348.1827831,133.6106423,26.69499942,252.1398878,124.7977008,87.27407145,203.5801227,205.955705,65.62682009,121.055025,13.48311654,55.65544614,119.9675942,29.26514954,125.71022,36.43208783,462.7867048,298.4602138,44.89999958,124.5536039,20.36081595
10/22/2020,100.018951,483.6,158.4474018,112.4501472,22.01798415,59.14052964,33.49655967,43.56708278,39.23114561,346.2751594,133.9321172,28.06356091,249.1710339,125.7948339,90.35681263,204.4365884,206.0419993,66.63873592,121.6068481,13.31987061,55.67410056,119.9761879,29.54138477,124.8195844,37.5550908,475.8481181,301.178616,44.63569903,125.4683544,20.85413968
10/23/2020,98.47499756,488.5,159.8441173,111.7603882,22.04454384,58.47177433,33.49655967,43.42953871,39.18766174,345.2153685,134.6223428,27.50003559,250.801688,125.9335654,91.1736073,204.0440416,207.3268254,66.81510469,121.5787893,13.54841491,55.86997191,119.9332196,30.13331741,125.6402434,37.76097467,474.0513099,305.6815474,44.72898158,126.2454005,20.88104825
10/26/2020,99.58043171,475.2,159.9758076,111.7701031,21.72582755,57.15843559,32.50426076,42.81059042,38.06577795,341.6305106,133.979393,26.84795629,244.6335617,124.8323837,88.91644354,200.0828876,201.4300489,66.72251108,120.063614,13.10079707,53.62211494,118.6441695,29.9281141,124.6872201,36.63797171,476.2825113,298.709863,44.20348989,122.0257451,20.36081595
10/27/2020,99.19672729,478.56,163.9310067,113.275915,21.11495465,56.00624271,31.81396587,42.89655546,37.77878443,343.4828408,124.7133517,26.42128712,245.3425417,124.1213845,87.2389405,198.9230902,204.4695256,66.82612774,119.7082025,13.35551056,53.23969944,119.5550982,29.54138477,125.6225948,36.00160336,483.0649685,296.3520652,44.42425859,121.2880431,19.57149797
10/28/2020,97.2233903,456.97,157.7679994,108.0298607,20.77853189,53.88717469,30.81303828,41.22883366,36.50905548,336.331556,124.1554982,25.41499191,239.0326194,119.9681087,84.78855649,191.5360732,194.3347406,65.66209384,114.1806185,12.5881301,51.84994555,115.301233,27.97868261,121.4751785,35.70213591,470.6353999,284.7849867,43.54429322,116.5274063,18.99744854
10/29/2020,95.92610394,461.11,160.1738419,112.0324059,20.8405045,55.43417492,30.7957809,41.28041269,37.44830703,336.885553,125.327936,26.54204254,238.9528591,118.9536342,85.34186901,191.7680326,196.2907445,65.26526411,114.9101473,12.98390801,52.25101547,115.1465469,27.84451122,121.3957599,37.72354124,465.8669474,280.7905999,43.50698021,119.5470664,18.96157045
10/30/2020,96.02659795,447.1,151.4513534,105.7565704,20.98215619,55.99818542,30.97698331,41.3147987,36.7351716,330.2006563,123.3518109,26.26027988,236.365082,118.8842685,86.10596725,190.0283366,194.1333873,64.55978902,112.3100317,12.49541638,52.33496033,114.5449902,28.00235992,120.9810182,38.47220988,467.0911464,282.1405547,43.14317827,119.2618217,19.23962564
11/2/2020,98.19178716,444.94,149.8715683,105.6691362,21.31857895,58.13336803,30.97698331,41.79620293,36.00464262,336.4515887,124.4580628,27.36317944,239.9365689,120.2542425,88.04695243,189.6357898,193.9991517,66.25292923,114.4705594,12.54202247,52.65208538,116.1434123,28.59429256,122.2164188,38.61258525,474.4264677,288.5759557,43.65623228,118.1601867,19.64325415
11/3/2020,100.0920376,454.02,152.0629153,107.2915271,21.858626,57.80301902,31.65002083,42.42374773,37.06564899,343.4411837,123.8434784,26.89625846,245.812241,120.0894988,90.82229777,193.4185135,197.930336,67.03777026,116.5282049,12.97942186,52.97853764,117.7676154,28.56272282,124.6166258,39.8291718,485.2369345,297.1287516,44.39627383,121.986401,19.81367508
11/4/2020,101.891794,487.23,161.6778053,111.672954,20.96444973,57.8271909,31.55510529,42.26901066,38.00490054,347.3283957,140.4939873,26.75135195,250.553545,120.8698638,88.04695243,191.6966605,207.4802374,64.65679184,119.1002618,13.75178693,52.68939421,118.4722962,29.46246042,124.1048169,38.21953422,504.458833,327.8356003,44.14130153,123.0191838,19.62531511
11/5/2020,103.7189579,496.47,165.7103226,115.6366395,21.78780016,58.12531074,32.12459857,42.50111627,38.57019082,355.6937499,137.591258,26.70304978,253.3274294,121.1820098,91.64787518,192.9813591,214.096133,65.91782856,121.3075542,14.11641104,52.84795673,118.6355758,29.0159387,125.6402434,38.79039406,508.2005379,327.68766,44.61082369,124.8781928,20.12090387
11/6/2020,104.5320458,494.63,165.1800695,115.5052619,21.52220325,57.32763874,32.38345916,42.50971277,38.72673275,356.090781,134.962728,26.38908567,251.9006071,123.3410195,90.42707454,193.2043971,214.5084279,66.77321711,120.5593195,14.51717356,52.97853764,118.9191668,29.0239123,126.3903081,38.4909266,520.9361564,321.2707516,45.32598988,125.3699941,19.74245427
11/9/2020,99.93672867,471.14,156.8182328,113.1988547,24.57656776,63.97490536,32.96158113,45.19182205,41.03137774,337.014819,134.575067,29.72998578,239.2541756,126.661906,102.6702119,190.22461,209.3978883,66.5880299,120.6060842,13.58879024,53.01584647,118.9793225,31.25652094,121.76638,42.07517773,478.8098898,323.6193031,44.63258961,140.2519023,21.82392709
